account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes,balance_mean,balance_min,balance_max,balance_min_last_month,balance_max_last_month,balance_mean_last_month,balance_min_last_3months,balance_max_last_3months,balance_mean_last_3months,balance_mean_per_loan_payment,balance_mean_last_month_per_loan_payment,balance_mean_per_loan_amount,balance_mean_last_month_per_loan_amount,growth_balance,amount_last_month,amount_last_month_in,amount_last_month_out,amount_last_month_per_loan_payments,amount_last_mount_in_per_loan_payments,amount_last_mount_out_per_loan_payments,amount_last_month_per_loan_amount,amount_last_mount_in_per_loan_amount,amount_last_mount_out_per_loan_amount,amount_last_3months_avg,amount_last_3months_in_avg,amount_last_3months_out_avg,amount_last_3months_per_loan_payments,amount_last_3months_in_per_loan_payments,amount_last_3months_out_per_loan_payments,amount_last_3months_per_loan_amount,amount_last_3months_in_per_loan_amount,amount_last_3months_out_per_loan_amount
6609,60156,36,1671,B,monthly,230,3888.913043,2089.482609,1799.430435,67.49565217,0,6.326086957,0.260869565,0,0,0.243478261,122520,3881,0,15,236,3814.830435,2083.156522,1731.673913,41,106113,M,23,23,1,0,0,0,93931,0.569,8427,107,1.32,1893.5,72667.5,400,159713,41876,159713,82847,35675,159713,79830.79412,43.48743268,49.57929384,1.207984241,1.377202607,501.4234568,240371,117851,122520,143.8485937,70.5272292,73.32136445,3.995794268,1.9590897,2.036704568,191867.3333,101084.3333,90783,114.8218632,60.49331737,54.32854578,3.189496199,1.680369927,1.509126272
6649,100260,60,1671,C,monthly,684,896.0964912,504.9298246,391.1666667,0,0,4.121345029,0.087719298,0,0,0.090643275,42156,0,0,15,258,891.8874269,500.8084795,391.0789474,42,77814,M,32,32,1,1,0,0,1204953,1,12541,167,0.315,92392,40047.24194,1000,106482,48244,88955,65285.83333,2492,88955,50602.65,23.96603347,39.06991821,0.399433891,0.651165304,153.837037,82882,40726,42156,49.60023938,24.3722322,25.22800718,0.826670656,0.40620387,0.420466786,102903.3333,58674,44229.33333,61.58188709,35.11310592,26.46878117,1.026364785,0.585218432,0.441146353
6678,294384,48,6133,C,monthly,553,3383.079566,1734.133816,1648.94575,0,0,7.558770344,0.406871609,0,0,0.233273056,150115,0,0,15,376,3375.113924,1726.575045,1648.538879,96,47114,F,33,33,1,0,0,0,387570,1,9897,140,1.78,18708.5,61692.20155,1100,135487,47114,134272,90325.45455,39305,134272,75635.29167,10.05905781,14.72777671,0.209563704,0.306828681,439.1420875,277818,127703,150115,45.29887494,20.82227295,24.47660199,0.943726561,0.433797353,0.509929208,148381,67885.33333,80495.66667,24.19386923,11.06886244,13.12500679,0.504038942,0.230601301,0.273437642
6686,116496,24,4854,C,monthly,684,2020.823099,1028.149123,992.6739766,0,0,5.415204678,0.372807018,0,0,0.175438596,70236,0,0,15,165,2015.035088,1022.733918,992.3011696,82,24271,M,41,41,1,0,0,0,117897,0.538,8814,107,5.22,2085.5,41285.20833,600,84727,20808,64492,40049,20808,70973,42606.77778,8.505399327,8.250721055,0.354391639,0.343780044,221.8333333,114085,43849,70236,23.50329625,9.033580552,14.4697157,0.97930401,0.37639919,0.602904821,75810.33333,34152.66667,41657.66667,15.61811564,7.035984068,8.582131575,0.650754818,0.293166003,0.357588816
6688,22968,36,638,C,monthly,120,383.5916667,353.5916667,30,0,0,1.758333333,0,0,0,0.091666667,3600,0,0,0,113,381.8333333,351.8333333,30,8,38831,F,49,49,1,0,0,0,93931,0.569,8427,107,1.32,1893.5,23324.90909,1000,38831,30563,38831,33356.66667,17355,38831,27379.88889,36.55941864,52.28317659,1.015539407,1.452310461,66.25502646,11868,8268,3600,18.60188088,12.95924765,5.642633229,0.516718913,0.359979101,0.156739812,12292,11092,1200,19.26645768,17.38557994,1.880877743,0.53517938,0.482932776,0.052246604
6699,127200,48,2650,C,monthly,473,1191.384778,637,554.384778,154.397463,0,3.77167019,0.317124736,0,0,0.200845666,14422,7303,0,15,142,1032.89852,633.2283298,399.6701903,61,39078,M,34,34,1,0,0,0,88768,0.805,8867,130,1.105,3502,28863.10526,400,52869,28681,44582,36127.42857,20462,44582,31847.28571,10.89173784,13.63299191,0.226911205,0.284020665,-233.4666667,34565,20143,14422,13.04339623,7.601132075,5.442264151,0.271737421,0.158356918,0.113380503,34954,20365.33333,14588.66667,13.19018868,7.685031447,5.505157233,0.274795597,0.160104822,0.114690776
6701,95400,36,2650,A,weekly,268,1818.742537,960.988806,857.7537313,0,0,5.208955224,0.671641791,0,0,0.175373134,10430,0,0,30,135,1812.86194,955.7798507,857.0820896,32,27697,M,28,28,1,0,0,0,75685,0.608,8208,155,2.03,1891.5,41562.51064,200,92355,27562,29362,28072,27562,86088,45949.64706,15.68396628,10.59320755,0.43566573,0.294255765,-175.708642,10565,135,10430,3.986792453,0.050943396,3.935849057,0.110744235,0.001415094,0.10932914,49739.66667,18009.66667,31730,18.76968553,6.796100629,11.97358491,0.521380154,0.188780573,0.332599581
6706,64860,60,1081,C,monthly,561,920.684492,508.6666667,412.0178253,49.46167558,20.33868093,5.629233512,0.374331551,0,0,0.235294118,19583,1982,815,15,199,844.8805704,503.0374332,341.8431373,72,54222,F,20,20,1,0,0,0,85852,0.598,8965,104,7.615,2737.5,44890.21212,200,67060,40817,58218,46918.22222,38587,60200,45450.92308,41.5265607,43.40261075,0.692109345,0.723376846,333.4506173,33187,13604,19583,30.70027752,12.58464385,18.11563367,0.511671292,0.209744064,0.301927228,34543.33333,20293.66667,14249.66667,31.95497996,18.77304965,13.18193031,0.532582999,0.312884161,0.219698839
6715,137880,60,2298,D,weekly,486,1103.166667,572.1255144,531.0411523,0,0,3.176954733,0.679012346,0,0,0.183127572,32030,0,0,30,120,1099.3107,568.9485597,530.3621399,63,19967,M,36,36,1,0,0,0,78955,0.59,9060,124,2.07,1686,24523.03371,200,52658,17378,32267,25397.5,12011,35688,23287.57143,10.67146811,11.05200174,0.177857802,0.184200029,-297.4966667,52139,20109,32030,22.68885988,8.750652742,13.93820714,0.378147665,0.145844212,0.232303452,35611.66667,18248.33333,17363.33333,15.49680882,7.940963156,7.555845663,0.258280147,0.132349386,0.125930761
6738,37908,12,3159,A,monthly,460,1236.743478,668.4913043,568.2521739,0,0,4.873913043,0.326086957,0,0,0.165217391,17515,0,0,15,218,1231.543478,663.6173913,567.926087,52,46114,F,23,23,1,0,0,0,145688,0.407,8544,109,1.53,2812.5,42164.05263,800,69530,44660,63614,52965,42602,63811,51305.25,13.34727845,16.76638177,1.112273204,1.397198481,275.7292929,36687,19172,17515,11.61348528,6.06900918,5.5444761,0.96779044,0.505750765,0.462039675,37842.33333,19160.66667,18681.66667,11.97921283,6.065421547,5.913791284,0.998267736,0.505451796,0.49281594
6792,17184,12,1432,A,monthly,310,847.4096774,489.4677419,357.9419355,68.12903226,8.187096774,4.251612903,0.290322581,0,0,0.225806452,4907,3520,423,15,116,766.5516129,485.216129,281.3354839,42,40773,F,55,55,1,0,0,0,1204953,1,12541,167,0.315,92392,29906.65714,400,44505,28980,40773,32944.88889,17165,40773,28267.5,20.88453711,23.00620732,1.740378093,1.917183944,115.5876543,30209,25302,4907,21.09567039,17.66899441,3.426675978,1.757972533,1.472416201,0.285556331,32279.66667,19346,12933.66667,22.54166667,13.50977654,9.03189013,1.878472222,1.125814711,0.752657511
6856,124344,36,3454,C,monthly,620,1492.030645,799.5983871,692.4322581,70.11129032,190.9758065,3.424193548,0.411290323,0,0,0.238709677,20031,2557,6965,15,178,1227.108065,796.1741935,430.933871,77,66450,F,20,20,1,0,0,0,161854,0.763,9425,125,2.1,3988,25654.44595,321,103753,19676,66450,35038.44444,17963,66450,33877.73077,7.427459741,10.14430934,0.206318326,0.28178637,49.02239859,66983,46952,20031,19.39287782,13.59351477,5.799363057,0.538691051,0.377597632,0.161093418,54853,34555.33333,20297.66667,15.88100753,10.0044393,5.87656823,0.441139098,0.277901092,0.163238006
6902,49320,36,1370,C,monthly,425,734.2470588,398.5176471,335.7294118,87.95294118,0,4.025882353,0.317647059,0,0,0.190588235,17580,3738,0,15,123,641.9505882,394.4917647,247.4588235,49,26687,M,33,33,1,0,0,0,110643,0.519,8441,115,3.94,2065.5,35987.37037,900,49729,26687,44252,35688.85714,26345,44252,32757.72727,26.26815356,26.05026069,0.729670932,0.723618352,-188.4603175,33270,15690,17580,24.28467153,11.45255474,12.83211679,0.674574209,0.318126521,0.356447689,25177.66667,12231,12946.66667,18.37785888,8.927737226,9.450121655,0.51049608,0.247992701,0.262503379
6922,139488,24,5812,C,weekly,573,2362.434555,1223.064572,1139.369983,0,0,6.197207679,0.732984293,0,0,0.181500873,29530,0,0,30,299,2355.504363,1216.867365,1138.636998,72,47956,M,30,30,1,0,0,0,75232,0.417,8980,111,2.055,2818.5,46755.43269,1100,95976,47956,77187,69054.4,33618,77187,58627.94444,8.044637421,11.88134893,0.335193226,0.495056206,359.8885714,64699,35169,29530,11.13196834,6.05110117,5.080867171,0.463832014,0.252129215,0.211702799,71371.33333,35141.33333,36230,12.27999541,6.046340904,6.233654508,0.511666475,0.251930871,0.259735604
6924,194880,48,4060,C,monthly,552,1676.166667,866.1648551,810.0018116,116.2862319,0,5.18115942,0.380434783,0,0,0.204710145,27400,4585,0,15,172,1554.318841,860.9836957,693.3351449,67,31022,M,20,20,1,0,0,1,323870,1,10673,100,5.07,18564.5,36421.46018,300,71139,30850,58235,42235.66667,26946,58235,39420.83333,8.970802999,10.40287356,0.186891729,0.216726533,-187.1703704,51929,24529,27400,12.79039409,6.041625616,6.748768473,0.266466544,0.1258672,0.140599343,47959.33333,24526,23433.33333,11.81264368,6.0408867,5.771756979,0.246096743,0.125851806,0.120244937
6930,25944,24,1081,A,monthly,260,1523.380769,895.15,628.2307692,0,0,7.326923077,0.230769231,0,0,0.142307692,24415,0,0,15,283,1515.823077,887.8230769,628,25,69399,F,39,39,1,1,0,0,118650,0.856,9832,114,3.89,5958,56927.54054,600,80155,45206,69621,64507.6,42001,70238,62244.6,52.66192464,59.67400555,2.19424686,2.486416898,261.9696296,48891,24476,24415,45.22756707,22.64199815,22.58556892,1.884481961,0.94341659,0.941065372,46111.66667,24463.33333,21648.33333,42.6564909,22.6302806,20.0262103,1.777353788,0.942928359,0.834425429
6950,475680,48,9910,C,monthly,123,1303.300813,840.699187,462.601626,0,0,3.308943089,0,0,0,0.097560976,23900,0,0,0,192,1299.99187,837.3902439,462.601626,9,46505,F,33,33,2,1,0,0,159617,0.852,9198,131,3.79,5964,40812.41667,700,70405,46505,70405,54860.66667,23133,70405,46561.6,4.118306424,5.535889674,0.085798051,0.115331035,-166.6222222,46825,22925,23900,4.725025227,2.313319879,2.411705348,0.098438026,0.048194164,0.050243861,45624.33333,26657.66667,18966.66667,4.603868147,2.689976455,1.913891692,0.09591392,0.056041176,0.039872744
6985,96768,36,2688,C,monthly,364,2401.428571,1252.076923,1149.351648,253.2115385,0,6.244505495,0.288461538,0,0,0.181318681,20782,13167,0,15,178,2141.684066,1245.832418,895.8516484,41,37396,F,31,34.5,2,0,0,0,85852,0.598,8965,104,7.615,2737.5,51611.33333,900,117831,13202,42596,29519.33333,13202,92326,49278.26316,19.20064484,10.98189484,0.533351246,0.305052634,-385.4888889,50354,29572,20782,18.7328869,11.0014881,7.73139881,0.52035797,0.305596892,0.214761078,63720.66667,30209.33333,33511.33333,23.70560516,11.23859127,12.46701389,0.658489032,0.312183091,0.346305941
7045,288720,48,6015,C,monthly,172,2147.77907,1370.947674,776.8313953,0,0,4.680232558,0.087209302,0,0,0.122093023,39815,0,0,15,217,2143.011628,1366.267442,776.744186,15,102188,M,56,56,1,1,0,0,121947,0.705,8541,131,2.735,3667.5,54677.33333,400,102188,48050,102188,60708.16667,48050,102188,61905.46154,9.09016348,10.09279579,0.189378406,0.210266579,123.4592593,94170,54355,39815,15.65586035,9.036575229,6.619285121,0.326163757,0.188261984,0.137901773,77621.33333,42316.33333,35305,12.90462732,7.035134386,5.869492934,0.268846403,0.1465653,0.122281103
7049,495180,60,8253,C,monthly,222,3205.828829,1680.018018,1525.810811,0,0,4.378378378,0.135135135,0,0,0.13963964,40715,0,0,15,100,3201.315315,1675.63964,1525.675676,23,34236,F,20,20,1,0,0,1,42821,0.484,8173,124,7.01,1358,44813.32258,600,111650,17531,67136,33347.83333,12850,111650,38118.38889,5.429943364,4.040692274,0.090499056,0.067344871,174.6055556,90334,49619,40715,10.94559554,6.012237974,4.933357567,0.182426592,0.100203966,0.082222626,108602.6667,49692.66667,58910,13.15917444,6.021164021,7.13801042,0.219319574,0.100352734,0.11896684
7052,63972,36,1777,D,after_transaction,115,464.8,402.1913043,62.60869565,0,0,1.843478261,0,0,0,0.095652174,4500,0,0,0,106,462.9565217,400.3478261,62.60869565,8,39053,M,52,52,1,0,0,0,157042,0.339,8743,111,2.115,3776.5,21532.45455,300,39053,28287,39053,31911,14060,39053,25066.33333,12.117307,17.95779403,0.336591861,0.498827612,57.26767677,15266,10766,4500,8.590883512,6.058525605,2.532357907,0.238635653,0.168292378,0.070343275,14164,11764,2400,7.970737198,6.620146314,1.350590884,0.221409367,0.183892953,0.037516413
7082,194160,48,4045,C,monthly,520,858.3634615,457.75,400.6134615,146.7461538,0.375,3.365384615,0.346153846,0,0,0.255769231,19915,6359,15,15,83,707.5307692,454.3846154,253.1461538,80,29714,F,54,54,1,0,0,0,161954,0.48,8720,116,4.1,3690,28548.45113,900,48106,14304,32723,24926.58333,14304,37768,26843.38235,7.057713505,6.162319736,0.147035698,0.128381661,-96.89828042,36559,16644,19915,9.038071693,4.114709518,4.923362176,0.18829316,0.085723115,0.102570045,32885,16978.33333,15906.66667,8.129789864,4.197363,3.932426864,0.169370622,0.087445062,0.08192556
7099,234336,48,4882,C,monthly,659,2061.890744,1081.23217,980.6585736,6.08801214,14.42185129,4.634294385,0.386949924,0,0,0.256449165,26445,236,528,15,112,2036.359636,1076.597876,959.7617602,96,66285,F,28,28,1,0,0,0,1204953,1,12541,167,0.315,92392,42818.53846,1000,90491,22773,66813,40658,19908,66813,35848.91304,8.770696121,8.328144203,0.182722836,0.173503004,-256.312963,70499,44054,26445,14.44059812,9.023760754,5.416837362,0.300845794,0.187995016,0.112850778,58367.33333,34789,23578.33333,11.95561928,7.125972962,4.82964632,0.249075402,0.14845777,0.100617632
7123,47016,12,3918,A,after_transaction,239,2153.112971,1199.514644,953.5983264,244.0334728,0,6.213389121,1.673640167,0,0,0.175732218,43681,14581,0,100,283,1901.192469,1193.301255,707.8912134,26,58773,F,42,42,1,0,0,0,197099,0.747,9624,145,1.955,4374.5,60382.2381,200,112902,53304,73454,66411.2,37589,101285,67895.30435,15.41149517,16.95028076,1.284291265,1.412523396,461.9383333,63831,20150,43681,16.29173047,5.142930066,11.14880041,1.357644206,0.428577506,0.929066701,84052.33333,41409.33333,42643,21.45286711,10.56899779,10.88386932,1.787738926,0.880749816,0.90698911
7133,48672,36,1352,A,monthly,415,368.7228916,212.2,156.5228916,58.18554217,2.493975904,2.906024096,0.325301205,0,0,0.23373494,4813,2683,115,15,100,304.8120482,209.2939759,95.51807229,57,23125,F,51,51,2,0,0,0,1204953,1,12541,167,0.315,92392,23050.2268,300,33484,23025,27823,23957.125,23025,29683,25182.88462,17.04898432,17.71976701,0.473582898,0.49221575,-33.15,9260,4447,4813,6.849112426,3.289201183,3.559911243,0.190253123,0.0913667,0.098886423,10561.66667,5115.333333,5446.333333,7.811883629,3.783530572,4.028353057,0.216996767,0.105098071,0.111898696
7136,74124,36,2059,C,weekly,529,2081.064272,1064.784499,1016.279773,22.45746692,11.37429112,5.945179584,0.623818526,0,0,0.230623819,9692,1080,547,30,174,2040.663516,1058.839319,981.8241966,74,25658,F,60,60,1,0,0,0,107870,0.58,8754,137,4.055,3836,54371.31967,400,159766,25658,35350,30184.42857,23286,83838,35682.6,26.40666327,14.65975161,0.733518424,0.407215323,-348.6996825,9866,174,9692,4.79164643,0.084507042,4.707139388,0.13310129,0.002347418,0.130753872,42391,20299,22092,20.58814959,9.858669257,10.72948033,0.571893044,0.273851924,0.29804112
7156,49488,24,2062,C,monthly,217,1437.778802,855.8847926,581.8940092,0,0,7.078341014,0.207373272,0,0,0.147465438,23434,0,0,15,207,1430.493088,848.8064516,581.6866359,22,59456,F,58,58,1,1,0,0,161227,0.697,8678,102,5.735,4787.5,50541.625,300,79863,36518,59456,41239.5,36518,75309,53512.68421,24.51097236,19.99975752,1.021290515,0.83332323,6.27037037,46387,22953,23434,22.49612027,11.1314258,11.36469447,0.937338345,0.463809408,0.473528936,55378.33333,28488,26890.33333,26.8566117,13.8157129,13.0408988,1.119025488,0.575654704,0.543370783
7176,203940,60,3399,C,monthly,358,1469.606145,806.1424581,663.4636872,119.4692737,0,5.304469274,0.251396648,0,0,0.150837989,19325,6110,0,15,185,1344.581006,800.8379888,543.7430168,31,51081,F,45,45,1,0,0,0,1204953,1,12541,167,0.315,92392,42000.72222,400,72580,35291,60091,48606.83333,26731,60091,43060.16667,12.35678794,14.30033343,0.205946466,0.238338891,-14.88333333,44310,24985,19325,13.03618711,7.35069138,5.685495734,0.217269785,0.122511523,0.094758262,45637.66667,24979.33333,20658.33333,13.42679219,7.349024223,6.077767971,0.22377987,0.122483737,0.101296133
7180,99744,24,4156,C,weekly,523,1691.711281,914.5736138,777.1376673,201.0650096,0,4.629063098,0.68833652,0,0,0.195028681,17219,8089,0,30,219,1485.328872,909.9445507,575.3843212,61,71879,F,28,28,1,0,0,0,94725,0.634,9920,130,2.535,4567.5,40126.96078,700,79968,53440,79968,60763.42857,32530,79968,51773.47826,9.655187869,14.62065173,0.402299495,0.609193822,-223.0215007,43777,26558,17219,10.53344562,6.390279115,4.143166506,0.438893568,0.26626163,0.172631938,56005.66667,30261,25744.66667,13.4758582,7.281280077,6.19457812,0.561494092,0.30338667,0.258107422
7181,49872,12,4156,C,after_transaction,684,1895.5,1003.684211,891.8157895,154.4298246,0.49122807,6.377192982,3.070175439,0,0,0.314327485,33481,5030,16,100,343,1731.131579,997.3070175,733.8245614,130,76514,F,32,32,1,0,0,0,148545,0.535,8909,113,4.78,3525,50265.46047,600,111451,76514,109652,85429.22222,34248,111451,83403.42857,12.09467287,20.55563576,1.007889406,1.712969647,443.2641975,78366,44885,33481,18.85611165,10.80004812,8.056063523,1.571342637,0.90000401,0.671338627,98701,56309.33333,42391.66667,23.74903754,13.54892525,10.20011229,1.979086461,1.129077104,0.850009357
7184,155640,24,6485,A,monthly,412,1476.606796,787.4441748,689.1626214,75.01456311,15.09466019,4.985436893,0.327669903,0,0,0.254854369,24295,3434,691,15,188,1381.184466,782.4587379,598.7257282,65,40509,F,56,56,1,0,0,0,95616,0.514,9307,118,4.115,2828,45183.33333,500,72839,37710,60701,49412.77778,35676,70312,50022.74074,6.967360576,7.619549387,0.290306691,0.317481224,208.2730864,47474,23179,24295,7.320585968,3.574248265,3.746337702,0.305024415,0.148927011,0.156097404,52299.33333,27004.33333,25295,8.064662041,4.164122334,3.900539707,0.336027585,0.173505097,0.162522488
7190,63360,60,1056,C,monthly,638,593.4796238,316.8275862,276.6520376,135.2727273,0,3.852664577,0.376175549,0,0,0.186520376,12029,5394,0,15,108,453.9780564,312.9749216,141.0031348,67,25650,M,44,40.5,2,0,0,0,75685,0.608,8208,155,2.03,1891.5,29108.44538,700,40734,23042,35056,28206.14286,23042,37945,29662.44444,27.5648157,26.71036255,0.459413595,0.445172709,41.63121693,22729,10700,12029,21.52367424,10.13257576,11.39109848,0.358727904,0.168876263,0.189851641,18728.33333,9212.666667,9515.666667,17.73516414,8.724116162,9.01104798,0.295586069,0.145401936,0.150184133
7240,152160,60,2536,C,monthly,632,1107.235759,569.4256329,537.8101266,231.2911392,0,3.884493671,0.379746835,0,0,0.191455696,13651,9136,0,15,97,871.6803797,565.5411392,306.1392405,69,19987,F,51,51,2,0,0,0,74062,0.614,8114,119,2.46,1092,28077.79339,500,56535,7073,22287,17064.66667,7073,39693,23529.66667,11.07168509,6.728969506,0.184528085,0.112149492,-232.4518519,28962,15311,13651,11.420347,6.037460568,5.382886435,0.190339117,0.100624343,0.089714774,38692.66667,17852.66667,20840,15.25736067,7.039695058,8.217665615,0.254289345,0.117328251,0.136961094
7262,73260,60,1221,C,monthly,164,1035.292683,603.1280488,432.1646341,11.58536585,0,3.329268293,0.091463415,0,0,0.12804878,25275,1900,0,15,177,1020.286585,599.7987805,420.4878049,14,28038,F,59,59,1,0,0,0,285387,0.899,10177,81,7.175,9993,33927.09524,900,58295,28038,53136,37873.28571,28038,58295,39208.92857,27.78631879,31.01825202,0.463105313,0.516970867,-425.0412698,42555,17280,25275,34.85257985,14.15233415,20.7002457,0.580876331,0.235872236,0.345004095,41427.66667,20102.66667,21325,33.92929293,16.46410046,17.46519247,0.565488215,0.274401674,0.291086541
7274,49044,12,4087,C,monthly,165,2194.254545,1173.430303,1020.824242,55.79393939,0,5.115151515,0.181818182,0,0,0.133333333,20321,9206,0,15,167,2133.163636,1168.315152,964.8484848,13,25181,F,46,46,1,0,0,0,75637,0.365,9622,154,0.495,3502,49296.5,400,105561,25181,40732,32093.16667,25181,105561,54215.6,12.06178126,7.852499796,1.005148438,0.654374983,94.50185185,20488,167,20321,5.012967947,0.040861267,4.97210668,0.417747329,0.003405106,0.414342223,76264.66667,35119.33333,41145.33333,18.66030503,8.592936955,10.06736808,1.555025419,0.71607808,0.83894734
7401,80952,24,3373,A,monthly,313,1369.466454,730.658147,638.8083067,116.0702875,0,4.153354633,0.287539936,0,0,0.172523962,34877,7266,0,15,150,1248.955272,726.5047923,522.4504792,33,28764,M,54,56.5,2,0,0,0,1204953,1,12541,167,0.315,92392,33312.66667,1100,67530,21656,52010,34609.22222,11099,52010,31100.2381,9.876272359,10.26066476,0.411511348,0.427527698,128.3552469,65381,30504,34877,19.38363475,9.043581382,10.34005336,0.807651448,0.376815891,0.430835557,44953.66667,23740.66667,21213,13.32750272,7.038442534,6.289060184,0.555312613,0.293268439,0.262044174
7418,30276,12,2523,B,monthly,388,1192.239691,628.25,563.9896907,307.2164948,0,11.3814433,0.309278351,0,0,0.237113402,20415,18500,0,15,300,873.3324742,616.8685567,256.4639175,40,24930,F,60,60,1,0,0,0,103347,0.67,9104,123,1.785,2326.5,31318.90217,1000,58621,24930,43430,29615.75,11506,43430,26835.83333,12.41335798,11.73830757,1.034446498,0.978192298,-353.9222222,38454,18039,20415,15.24137931,7.149821641,8.091557669,1.270114943,0.59581847,0.674296472,35571,17989.33333,17581.66667,14.09869203,7.130136081,6.968555952,1.174891003,0.594178007,0.580712996
7424,30276,12,2523,A,monthly,498,3995.819277,2025.865462,1969.953815,191.6425703,4.610441767,7.654618474,0.421686747,0,0,0.329317269,98084,6817,164,15,393,3791.48996,2018.210843,1773.279116,107,27847,M,37,37,1,0,0,0,228848,0.572,9893,96,4.36,5755,61588.40244,900,116439,27847,115856,62719.3,27847,115856,66798.2069,24.41078178,24.85901704,2.034231815,2.071584754,456.3539506,134693,36609,98084,53.38604836,14.51010702,38.87594134,4.448837363,1.209175585,3.239661778,114487,53751.66667,60735.33333,45.37732858,21.30466376,24.07266482,3.781444048,1.775388647,2.006055401
7437,110736,48,2307,C,weekly,254,1032.165354,584.1850394,447.980315,108.6771654,3.590551181,4.303149606,0.472440945,0,0,0.216535433,9990,6901,228,30,108,915.1220472,579.8818898,335.2401575,35,34595,F,59,59,1,0,0,0,51428,0.527,8402,120,3.54,1049,30696.23636,13027,55991,23585,37426,30636.25,13027,37426,24766.26923,13.30569413,13.27969224,0.277201961,0.276660255,21.71388889,27939,17949,9990,12.11053316,7.78023407,4.33029909,0.252302774,0.16208821,0.090214564,29671.66667,16583,13088.66667,12.8615807,7.188123104,5.673457593,0.267949598,0.149752565,0.118197033
7445,55368,24,2307,A,monthly,362,2355.936464,1195.11326,1160.823204,0,0,10,0.414364641,0,0,0.270718232,20813,0,0,15,93,2345.522099,1185.11326,1160.40884,66,12414,F,60,60,1,0,0,0,197099,0.747,9624,145,1.955,4374.5,46061.37755,200,113351,2236,12414,4398.666667,2236,87038,25824.56667,19.96592005,1.906660887,0.831913335,0.079444204,-184.7910053,31006,10193,20813,13.43996532,4.418292154,9.021673169,0.559998555,0.184095506,0.375903049,90887,41029.33333,49857.66667,39.39618552,17.78471319,21.61147233,1.64150773,0.741029716,0.900478014
7454,63312,48,1319,A,monthly,402,410.261194,240.641791,169.619403,45.89054726,0,2.771144279,0.298507463,0,0,0.2039801,3992,2306,0,15,110,361.300995,237.8706468,123.4303483,54,28554,F,43,43,1,0,0,0,149893,0.674,9753,109,4.825,5568,22551.84146,500,31463,23959,28554,27071.57143,17503,28554,24357.95238,17.09768117,20.52431496,0.356201691,0.427589895,-84.35873016,9168,5176,3992,6.950720243,3.924184989,3.026535254,0.144806672,0.081753854,0.063052818,10552.66667,6560.666667,3992,8.000505433,4.973970179,3.026535254,0.166677197,0.103624379,0.063052818
7485,91200,24,3800,A,monthly,231,1558.372294,849.995671,708.3766234,133.4935065,0,3.714285714,0.194805195,0,0,0.155844156,27894,10279,0,15,118,1420.969697,846.2813853,574.6883117,23,32715,F,44,42.5,2,0,0,0,119895,0.899,10446,90,8.35,4845,32558.61111,700,76737,9916,37692,25663,8885,76737,30290.26087,8.568055556,6.753421053,0.357002315,0.281392544,-112.5111111,73610,45716,27894,19.37105263,12.03052632,7.340526316,0.807127193,0.50127193,0.305855263,72415,34570,37845,19.05657895,9.097368421,9.959210526,0.794024123,0.379057018,0.414967105
7523,288468,36,8013,A,monthly,127,1124.724409,754.6456693,370.0787402,0,0,3.866141732,0,0,0,0.133858268,23300,0,0,0,201,1120.858268,750.7795276,370.0787402,9,48665,F,41,41,1,0,0,0,86513,0.505,8288,110,4.11,1511,36999.41176,600,71939,48639,71939,54521,33082,71939,44811.33333,4.617423158,6.804068389,0.128261754,0.1890019,259.2222222,54451,31151,23300,6.795332585,3.887557719,2.907774866,0.188759238,0.107987714,0.080771524,39897,24230.33333,15666.66667,4.97903407,3.023877865,1.955156205,0.138306502,0.083996607,0.054309895
7542,590820,60,9847,C,monthly,521,1039.8119,549.5163148,490.2955854,84.82917466,0,3.704414587,0.345489443,0,0,0.213051823,20447,3683,0,15,108,950.9328215,545.8119002,405.1209213,71,30859,M,32,32,1,0,0,0,387570,1,9897,140,1.78,18708.5,27938,300,45146,16833,32733,23149.5,16833,36443,27289.5,2.837209302,2.350919062,0.047286822,0.039181984,-257.7777778,47064,26617,20447,4.779526759,2.703056769,2.076469991,0.079658779,0.045050946,0.034607833,40890.66667,19803.66667,21087,4.152601469,2.011137064,2.141464405,0.069210024,0.033518951,0.035691073
