account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
3448,68664,24,2861,C,weekly,501,1085.081836,579.1097804,505.9720559,0,0,5.636726547,0.718562874,0,0,0.145708583,21062,0,0,30,151,1078.726547,573.4730539,505.253493,45,36642,F,19,17.5,2,0,0,0,109164,0.636,8757,96,3.625,2341.5
3455,67464,12,5622,A,monthly,359,2291.573816,1228.387187,1063.18663,0,0,5.116991643,0.292479109,0,0,0.158774373,28415,0,0,15,107,2286.164345,1223.270195,1062.89415,39,59311,M,64,64,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
3460,140688,48,2931,C,monthly,416,2297.576923,1181.072115,1116.504808,0,0,6.213942308,0.396634615,0,0,0.204326923,16415,0,0,15,170,2290.966346,1174.858173,1116.108173,62,26864,M,58,58.5,2,0,0,0,93931,0.569,8427,107,1.32,1893.5
3489,44088,24,1837,A,monthly,236,897.3559322,542.6779661,354.6779661,42.87711864,0,4.444915254,0.190677966,0,0,0.13559322,8688,3373,0,15,180,849.8432203,538.2330508,311.6101695,19,44383,F,48,48,1,0,0,0,81344,0.553,8899,149,3.635,2737
3556,174840,60,2914,C,monthly,389,1292.403599,681.8123393,610.5912596,98.09768638,0,4.020565553,0.30848329,0,0,0.223650386,28515,4240,0,15,137,1189.976864,677.7917738,512.18509,58,27706,F,48,48,1,0,0,0,109164,0.636,8757,96,3.625,2341.5
3562,174960,24,7290,C,monthly,674,2534.272997,1319.980712,1214.292285,0,0,6.679525223,0.422848665,0,0,0.212166172,71315,0,0,15,311,2527.170623,1313.301187,1213.869436,103,71243,F,22,22,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
3608,161496,36,4486,C,weekly,633,1405.652449,726.028436,679.6240126,93.76935229,0,3.879936809,0.900473934,0,0,0.205371248,11454,3124,0,30,132,1307.102686,722.1484992,584.9541864,72,29372,M,28,28,1,0,0,0,226122,0.626,8994,110,4.295,9440
3629,158760,60,2646,C,monthly,672,1149.681548,589.108631,560.5729167,47.91369048,221.1517857,3.517857143,0.379464286,0,0,0.24702381,21719,1894,8742,15,100,876.71875,585.5907738,291.1279762,94,19182,M,21,21,1,0,0,0,78955,0.59,9060,124,2.07,1686
3637,14028,12,1169,A,monthly,674,1101.210682,589.0178042,512.1928783,130.2462908,0,6.341246291,0.400593472,0,0,0.231454006,15711,4877,0,15,225,964.2225519,582.6765579,381.5459941,98,51800,F,54,54,1,0,0,0,107911,0.509,8240,99,3.03,1876.5
3664,271584,48,5658,C,monthly,510,2521.152941,1351.160784,1169.992157,0,0,7.656862745,0.264705882,0,0,0.176470588,21515,0,0,15,301,2513.231373,1343.503922,1169.727451,65,92401,M,23,23,1,1,0,0,1204953,1,12541,167,0.315,92392
3674,23628,12,1969,A,monthly,547,1994.023766,1055.597806,938.4259598,208.4753199,0,5.588665448,0.356489945,0,0,0.201096892,108918,9503,0,15,319,1779.603291,1050.009141,729.5941499,67,64096,M,45,45,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
3678,316140,60,5269,D,monthly,683,788.0322108,403.3909224,384.6412884,153.5871157,0,2.474377745,0.395314788,0,0,0.203513909,15135,6000,0,15,67,631.5754026,400.9165447,230.658858,81,12826,M,31,31,1,0,0,0,1204953,1,12541,167,0.315,92392
3679,444864,48,9268,C,monthly,343,1200.367347,661.03207,539.335277,67.67930029,0,3.909620991,0.262390671,0,0,0.186588921,27832,3869,0,15,177,1128.516035,657.122449,471.393586,42,41744,M,35,34.5,2,0,0,0,197099,0.747,9624,145,1.955,4374.5
3711,460980,60,7683,D,monthly,181,1831.624309,968.7513812,862.8729282,38.67403315,0,5.154696133,0.165745856,0,0,0.143646409,53862,7000,0,15,167,1787.629834,963.5966851,824.0331492,17,19164,F,35,35,1,0,0,0,75232,0.417,8980,111,2.055,2818.5
3747,76380,12,6365,A,monthly,246,653.3455285,373.7357724,279.6097561,38.84552846,24.3902439,3.142276423,0.243902439,0,0,0.182926829,14191,2389,1500,15,111,586.7235772,370.5934959,216.1300813,25,23171,F,42,42,1,0,0,0,1204953,1,12541,167,0.315,92392
3752,18564,12,1547,A,monthly,128,872.390625,605.203125,267.1875,0,0,3.5546875,0,0,0,0.1015625,13400,0,0,0,167,868.8359375,601.6484375,267.1875,9,43266,F,36,36,1,0,0,0,1204953,1,12541,167,0.315,92392
3754,68544,24,2856,A,weekly,258,1872.872093,982.4224806,890.4496124,46.23255814,14.15503876,5.023255814,0.465116279,0,0,0.209302326,30171,3976,913,30,139,1806.996124,977.3992248,829.5968992,35,23760,M,23,19,2,0,0,0,114006,0.623,9065,123,4.895,4156.5
3804,63252,12,5271,A,monthly,672,2308.154762,1191.058036,1117.096726,17.22321429,0,7.27827381,0.401785714,0,0,0.244047619,41516,643,0,15,109,2283.251488,1183.779762,1099.471726,106,49709,F,50,50,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
3834,23052,12,1921,A,monthly,617,1002.821718,524.528363,478.2933549,75.70502431,77.52836305,3.116693679,0.364667747,0,0,0.277147488,14375,3114,3189,15,101,846.1069692,521.4116694,324.6952998,107,28532,F,59,56,2,0,0,0,387570,1,9897,140,1.78,18708.5
3859,307200,60,5120,D,monthly,374,2281.524064,1154.187166,1127.336898,0,0,5.101604278,0.320855615,0,0,0.181818182,4415,0,0,15,47,2276.101604,1149.085561,1127.016043,48,10058,M,37,37,1,0,0,0,107911,0.509,8240,99,3.03,1876.5
3862,74916,36,2081,C,monthly,664,2965.746988,1515.591867,1450.15512,89.81325301,0,6.010542169,0.361445783,0,0,0.254518072,32847,3508,0,15,188,2869.561747,1509.581325,1359.980422,116,43455,M,57,57,1,0,0,0,1204953,1,12541,167,0.315,92392
3875,153936,24,6414,C,monthly,115,2164.130435,1519.782609,644.3478261,0,0,4.4,0,0,0,0.095652174,36700,0,0,0,254,2159.730435,1515.382609,644.3478261,8,100675,M,50,50,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
3906,334620,60,5577,C,monthly,243,2162.987654,1184.259259,978.7283951,0,0,9.181069959,0.24691358,0,0,0.144032922,36393,0,0,15,317,2153.559671,1175.078189,978.4814815,23,49944,F,38,41,2,0,0,0,139012,0.619,8363,108,2.995,2681.5
3907,133848,24,5577,C,monthly,697,1534.46198,774.3888092,760.0731707,0,0,4.464849354,0.430416069,0,0,0.160688666,15715,0,0,15,107,1529.566714,769.9239598,759.6427547,70,9986,F,39,39,1,0,0,0,114006,0.623,9065,123,4.895,4156.5
3916,96984,36,2694,C,monthly,287,1221.71777,634.2857143,587.4320557,227.8745645,44.77351916,2.292682927,0.261324042,0,0,0.191637631,20863,10900,2570,15,67,946.5156794,631.9930314,314.5226481,30,13447,M,27,27,1,0,0,0,112065,0.694,11277,127,1.32,5083
3942,107352,36,2982,C,weekly,522,1934.367816,1025.735632,908.6321839,180.0689655,0,4.9348659,0.402298851,0,0,0.16091954,158258,13428,0,30,295,1748.961686,1020.800766,728.1609195,53,61126,F,60,60,1,0,0,0,67298,0.438,8561,110,0.945,1078
3953,63576,12,5298,C,monthly,202,1867.787129,1041.89604,825.8910891,0,0,12.64356436,0.148514851,0,0,0.158415842,66215,0,0,15,450,1854.99505,1029.252475,825.7425743,18,43635,F,39,39,1,0,0,0,1204953,1,12541,167,0.315,92392
3967,84600,36,2350,D,monthly,188,1784.207447,937.0904255,847.1170213,0,0,3.75,0.239361702,0,0,0.170212766,2615,0,0,15,43,1780.218085,933.3404255,846.8776596,24,16916,M,61,61,1,0,0,0,387570,1,9897,140,1.78,18708.5
4033,84288,48,1756,C,monthly,121,644.4793388,476.7107438,167.768595,0,0,2.305785124,0,0,0,0.099173554,17900,0,0,0,138,642.1735537,474.4049587,167.768595,9,37382,F,22,22,1,0,0,0,161954,0.48,8720,116,4.1,3690
4052,106128,36,2948,C,weekly,337,1306.649852,729.1335312,577.5163205,0,0,3.694362018,0.534124629,0,0,0.154302671,21330,0,0,30,211,1302.421365,725.4391691,576.9821958,36,51095,M,21,21,1,0,0,0,159617,0.852,9198,131,3.79,5964
4079,158976,48,3312,C,monthly,518,2581.984556,1309.210425,1272.774131,135.3783784,8.675675676,6.291505792,0.405405405,0,0,0.301158301,10163,5009,321,15,74,2431.233591,1302.918919,1128.314672,98,18894,M,60,60,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
4081,137904,24,5746,B,monthly,129,591.9379845,432.248062,159.6899225,0,0,1.92248062,0,0,0,0.093023256,8100,0,0,0,123,590.0155039,430.3255814,159.6899225,9,35160,M,31,31,1,0,0,0,75637,0.365,9622,154,0.495,3502
4099,41856,48,872,C,monthly,431,1231.085847,658.5452436,572.5406032,44.68677494,30.11600928,4.178654292,0.313225058,0,0,0.238979118,18942,1926,1298,15,173,1151.791183,654.3665893,497.424594,61,37069,F,39,39,1,1,0,0,387570,1,9897,140,1.78,18708.5
4116,151200,36,4200,C,monthly,241,2937.958506,1591.647303,1346.311203,119.9004149,0,7.846473029,0.186721992,0,0,0.165975104,115663,14448,0,15,310,2810.024896,1583.80083,1226.224066,27,59127,M,53,53,1,0,0,0,77963,0.515,8546,126,3.46,2880
4127,100800,24,4200,D,monthly,469,851.4605544,424.0511727,427.4093817,94.71215352,1.029850746,2.471215352,0.223880597,0.049040512,0.006396588,0.136460554,317,0,69,15,0,752.9744136,421.5799574,331.3944563,33,-1572,M,61,61,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
4144,212976,36,5916,C,monthly,671,2737.433681,1408.372578,1329.061103,234.804769,0,5.585692996,0.402384501,0,0,0.222056632,18668,8753,0,15,118,2496.640835,1402.786885,1093.853949,93,53222,F,26,23.5,2,0,0,0,1204953,1,12541,167,0.315,92392
4190,405780,60,6763,C,monthly,694,930.6887608,495.2636888,435.425072,79.4221902,32.21325648,4.26945245,0.389048991,0,0,0.253602305,14018,2901,1242,15,162,814.3948127,490.9942363,323.4005764,99,41532,M,48,48,1,0,0,0,145688,0.407,8544,109,1.53,2812.5
4259,79632,24,3318,A,monthly,141,2831.056738,1733.780142,1097.276596,67.4893617,0,6.794326241,0,0,0,0.113475177,36816,9516,0,0,299,2756.77305,1726.985816,1029.787234,11,89747,F,40,40,1,0,0,0,125832,0.483,8512,102,3.81,2175
4260,244560,60,4076,C,monthly,258,1655.406977,869.0271318,786.379845,186.1395349,0,3.996124031,0.174418605,0,0,0.162790698,46628,12006,0,15,137,1465.096899,865.0310078,600.0658915,28,21326,F,32,32,1,0,0,0,124605,0.46,8772,126,4.79,3006
4268,41988,12,3499,C,monthly,622,925.5369775,509.3472669,416.1897106,160.2733119,0,4.950160772,0.38585209,0,0,0.207395498,10261,6646,0,15,234,759.9276527,504.3971061,255.5305466,78,57966,M,26,29.5,2,0,0,0,148545,0.535,8909,113,4.78,3525
4293,164196,36,4561,C,after_transaction,473,1303.547569,739.4820296,564.0655391,30.42494715,0,1.953488372,0.422832981,0,0,0.10359408,71609,4797,0,100,264,1270.7463,737.5285412,533.217759,37,82971,F,43,43,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
4320,51360,12,4280,B,monthly,382,3727.824607,1948.371728,1779.45288,0,0,6.458115183,0.353403141,0.041884817,0.005235602,0.227748691,29815,0,0,15,239,3720.971204,1941.913613,1779.057592,63,64530,F,54,54,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
4337,51408,24,2142,A,monthly,387,2217.821705,1172.472868,1045.348837,0,0,5.677002584,0.310077519,0,0,0.165374677,8715,0,0,15,162,2211.834625,1166.795866,1045.03876,44,49213,M,50,50,1,1,0,0,45714,0.556,8843,113,3.2,853
4342,100128,24,4172,C,monthly,589,2292.470289,1192.938879,1099.531409,177.0713073,0,7.631578947,0.432937182,0,0,0.235993209,20750,6135,0,15,319,2107.334465,1185.307301,922.0271647,86,55024,F,51,51,1,1,0,0,323870,1,10673,100,5.07,18564.5
4354,327660,60,5461,C,monthly,660,2181.045455,1135.622727,1045.422727,328.5636364,0,6.143939394,0.363636364,0,0,0.190909091,59245,12756,0,15,239,1845.974242,1129.478788,716.4954545,73,59537,F,57,57,1,1,0,0,85852,0.598,8965,104,7.615,2737.5
4361,90156,12,7513,A,monthly,383,3115.770235,1659.866841,1455.903394,0,0,10.35248042,0.313315927,0,0,0.169712794,54908,0,0,15,344,3105.104439,1649.51436,1455.590078,45,78120,F,53,52,2,0,1,0,42821,0.484,8173,124,7.01,1358
4413,221280,48,4610,C,weekly,389,2170.431877,1125.467866,1044.96401,140.3958869,0,4.706940874,0.616966581,0,0,0.18251928,42110,7802,0,30,158,2024.712082,1120.760925,903.9511568,44,31345,M,31,33,2,0,0,0,323870,1,10673,100,5.07,18564.5
4414,97224,24,4051,A,monthly,531,830.6704331,433.6741996,396.9962335,90.97551789,0,2.595103578,0.338983051,0,0,0.210922787,13240,3716,0,15,96,736.7608286,431.079096,305.6817326,71,19480,F,48,48.5,2,0,0,0,122603,0.8,8991,128,1.655,5235.5
4415,74040,12,6170,A,monthly,636,1682.888365,869.1996855,813.6886792,122.9827044,2.058176101,5.850628931,0.400943396,0,0,0.298742138,23678,4601,77,15,176,1551.595912,863.3490566,688.2468553,118,35325,F,43,43,1,0,0,0,182027,0.564,8746,90,3.52,4394
4423,73836,36,2051,A,monthly,188,1688.585106,1023.691489,664.893617,0,0,5.920212766,0,0,0,0.10106383,20100,0,0,0,425,1682.664894,1017.771277,664.893617,14,67453,F,32,32,1,1,0,0,119895,0.899,10446,90,8.35,4845
4427,87816,12,7318,A,monthly,476,800.9894958,416.9453782,384.0441176,115.6617647,0,3.113445378,0.31512605,0,0,0.176470588,14340,5005,0,15,83,681.8991597,413.8319328,268.0672269,49,15666,M,38,35.5,2,0,0,0,105058,0.81,9272,118,3.01,4422.5
4447,192744,36,5354,C,monthly,137,2929.291971,1566.10219,1363.189781,0,0,5.905109489,0.218978102,0,0,0.189781022,45115,0,0,15,237,2923.167883,1560.19708,1362.970803,20,36199,M,35,31.5,2,0,0,0,145688,0.407,8544,109,1.53,2812.5
4448,192744,36,5354,A,monthly,488,1190.45082,624.9528689,565.4979508,0,0,4.477459016,0.307377049,0,0,0.155737705,36049,0,0,15,149,1185.665984,620.4754098,565.1905738,52,29034,F,28,24,2,1,0,0,110643,0.519,8441,115,3.94,2065.5
4456,321240,60,5354,C,monthly,524,3433.324427,1752.038168,1681.28626,0,0,10.0629771,0.429389313,0,0,0.259541985,21315,0,0,15,160,3422.832061,1741.975191,1680.85687,104,37093,M,29,29,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
4462,66480,24,2770,B,weekly,139,979.0791367,615.0503597,364.028777,0,0,2.597122302,0,0,0,0.071942446,15000,0,0,0,207,976.4820144,612.4532374,364.028777,7,34891,M,64,64,1,0,0,0,182027,0.564,8746,90,3.52,4394
4467,86184,36,2394,C,weekly,477,1028.712788,544.5513627,484.1614256,105.0649895,0,4.255765199,0.754716981,0,0,0.176100629,34486,4556,0,30,123,918.6373166,540.2955975,378.3417191,45,28834,M,31,31,1,0,0,0,74062,0.614,8114,119,2.46,1092
4473,93960,60,1566,C,monthly,452,1585.420354,847.5176991,737.9026549,110.0707965,0,7.055309735,0.331858407,0,0,0.196902655,31088,5528,0,15,273,1467.962389,840.4623894,627.5,56,49549,M,37,37,1,0,0,0,77917,0.535,8390,132,2.545,2101
4476,15192,24,633,A,monthly,685,1011.470073,518.3970803,493.0729927,83.95620438,81.53868613,3.640875912,0.372262774,0,0,0.246715328,27865,3195,3103,15,130,841.9620438,514.7562044,327.2058394,95,17352,F,27,27,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
4503,135360,48,2820,C,monthly,363,3173.044077,1662.093664,1510.950413,0,0,7.327823691,0.371900826,0,0,0.212121212,36715,0,0,15,301,3165.344353,1654.76584,1510.578512,57,54884,M,24,24,1,0,0,1,102609,0.52,8187,94,5.125,2128.5
4533,81144,36,2254,C,monthly,275,3365.989091,1802.629091,1563.36,114.3163636,0,6.087272727,0.218181818,0,0,0.185454545,55947,10479,0,15,290,3245.367273,1796.541818,1448.825455,37,90315,F,55,55,1,1,0,0,228848,0.572,9893,96,4.36,5755
4550,61320,60,1022,C,monthly,331,578.1963746,320.9969789,257.1993958,23.53776435,8.966767372,2.990936556,0.317220544,0,0,0.223564955,11439,1113,424,15,104,542.3836858,318.0060423,224.3776435,42,21119,F,52,52,1,0,0,0,124605,0.46,8772,126,4.79,3006
4576,300204,36,8339,A,monthly,364,1283.107143,688.1620879,594.9450549,125.8241758,0,5.112637363,0.32967033,0,0,0.195054945,14715,7200,0,15,136,1151.840659,683.0494505,468.7912088,43,33947,M,35,35,1,0,0,0,67298,0.438,8561,110,0.945,1078
4580,20220,12,1685,A,monthly,343,1444.638484,767.9475219,676.6909621,127.1574344,0,4.533527697,0.262390671,0,0,0.148688047,18838,8723,0,15,110,1312.685131,763.4139942,549.271137,31,31318,F,26,26,1,1,0,0,81344,0.553,8899,149,3.635,2737
4585,64656,48,1347,C,monthly,124,617.3306452,489.1048387,128.2258065,0,0,2.524193548,0,0,0,0.096774194,4600,0,0,0,142,614.8064516,486.5806452,128.2258065,9,44749,M,52,55,2,1,0,0,67298,0.438,8561,110,0.945,1078
4616,66696,24,2779,C,monthly,110,1579.727273,1096.318182,483.4090909,111.4545455,0,4.218181818,0.136363636,0,0,0.145454545,42475,12260,0,15,277,1463.918182,1092.1,371.8181818,11,67421,M,23,23,1,1,0,0,1204953,1,12541,167,0.315,92392
4618,66696,24,2779,D,monthly,239,2259.585774,1156.050209,1103.535565,158.9958159,0,4.560669456,0.188284519,0,0,0.179916318,17315,14200,0,15,104,2095.841004,1151.48954,944.3514644,30,12552,F,33,33,1,0,0,0,75232,0.417,8980,111,2.055,2818.5
4626,33348,12,2779,A,monthly,368,2006.11413,1026.383152,979.7309783,0,0,4.815217391,0.407608696,0,0,0.171195652,15615,0,0,15,110,2000.891304,1021.567935,979.3233696,42,17172,F,29,29,1,0,0,0,81344,0.553,8899,149,3.635,2737
4631,87528,24,3647,C,after_transaction,366,1381.177596,792.7978142,588.3797814,0,0,4.912568306,1.912568306,0,0,0.155737705,24400,0,0,100,238,1374.352459,787.8852459,586.4672131,39,74816,M,48,47.5,2,1,0,0,148545,0.535,8909,113,4.78,3525
4650,402000,60,6700,C,monthly,315,519.415873,287.0571429,232.3587302,8.793650794,0,2.6,0.238095238,0,0,0.171428571,10197,554,0,15,65,507.784127,284.4571429,223.3269841,35,17232,M,19,19,1,0,0,0,149893,0.674,9753,109,4.825,5568
4660,106944,24,4456,C,monthly,145,1822.206897,1097.468966,724.737931,14.62758621,3.013793103,6.434482759,0,0,0,0.124137931,57287,2121,437,0,324,1798.131034,1091.034483,707.0965517,12,54046,F,46,46,1,0,0,0,86513,0.505,8288,110,4.11,1511
4681,162624,48,3388,C,monthly,585,1456.904274,762.1367521,694.7675214,137.1897436,0,5.295726496,0.384615385,0,0,0.229059829,12746,5016,0,15,121,1314.034188,756.8410256,557.1931624,84,39415,F,42,42,1,0,0,0,285387,0.899,10177,81,7.175,9993
4715,97176,24,4049,C,monthly,137,3027.416058,1849.262774,1178.153285,0,0,5.291970803,0,0,0,0.116788321,54507,0,0,0,229,3022.124088,1843.970803,1178.153285,12,91941,F,44,44,1,1,0,0,112065,0.694,11277,127,1.32,5083
4725,168264,36,4674,C,monthly,204,1666.995098,901.0441176,765.9509804,131.9803922,0,4.019607843,0.147058824,0,0,0.12254902,30677,13462,0,15,122,1530.848039,897.0245098,633.8235294,15,27575,M,49,49,1,0,0,0,182027,0.564,8746,90,3.52,4394
4727,107640,24,4485,A,monthly,179,2247.139665,1306.044693,941.0949721,20,0,4.798882682,0.083798883,0,0,0.12849162,50156,3580,0,15,155,2222.256983,1301.24581,921.0111732,16,65325,F,40,40,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
4746,204780,60,3413,C,monthly,198,1899.419192,1175.494949,723.9242424,0,0,5.919191919,0.075757576,0,0,0.116161616,89937,0,0,15,223,1893.424242,1169.575758,723.8484848,16,89411,M,46,46,1,1,0,0,387570,1,9897,140,1.78,18708.5
4774,465072,48,9689,C,monthly,541,1633.452865,851.0591497,782.3937153,146.2107209,0,3.334565619,0.360443623,0,0,0.19038817,26215,0,0,15,92,1483.547135,847.7245841,635.8225508,60,37152,M,51,54.5,2,0,0,0,125832,0.483,8512,102,3.81,2175
4784,219456,48,4572,C,monthly,108,1484.481481,1099.296296,385.1851852,0,0,5.037037037,0,0,0,0.101851852,20100,0,0,0,264,1479.444444,1094.259259,385.1851852,8,77124,F,39,41.5,2,0,0,0,112709,0.735,8369,117,2.005,2736
4794,465504,48,9698,D,monthly,374,1174.425134,610.3048128,564.1203209,41.11229947,67.20855615,2.898395722,0.280748663,0,0,0.229946524,28462,1922,3142,15,104,1062.925134,607.4064171,455.5187166,52,17274,M,37,37,1,0,0,0,226122,0.626,8994,110,4.295,9440
4803,59136,48,1232,C,monthly,262,394.1183206,240.4541985,153.6641221,0,0,2.93129771,0.229007634,0,0,0.167938931,2315,0,0,15,86,390.9580153,237.5229008,153.4351145,32,22740,F,20,20,1,0,0,0,170449,1,10787,131,2.845,6151
4825,21396,12,1783,A,monthly,440,823.3431818,439.8295455,383.5136364,0,0,4.075,0.340909091,0,0,0.177272727,21390,0,0,15,137,818.9272727,435.7545455,383.1727273,54,24782,M,31,27.5,2,0,0,0,58796,0.519,9045,124,3.35,1862
4851,141648,24,5902,A,monthly,200,1269.56,856.56,413,0,0,3.775,0,0,0,0.09,57500,0,0,0,265,1265.785,852.785,413,13,88710,M,47,50.5,2,0,0,0,139012,0.619,8363,108,2.995,2681.5
4852,213300,36,5925,C,monthly,326,675.107362,379.4631902,295.6441718,73.52760736,0,3.696319018,0.27607362,0,0,0.180981595,10709,4794,0,15,106,597.607362,375.7668712,221.8404908,38,27341,M,35,35,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
4858,335184,48,6983,D,monthly,401,2907.266833,1474.082294,1433.184539,0,0,9.743142145,0.29925187,0.027431421,0.004987531,0.219451372,25826,0,0,15,124,2897.197007,1464.339152,1432.857855,54,16401,F,21,21,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
4863,76080,12,6340,A,monthly,371,2500.008086,1345.584906,1154.423181,71.15902965,0,5.568733154,0.283018868,0,0,0.218328841,20051,3300,0,15,195,2422.997305,1340.016173,1082.981132,55,70924,F,20,20,1,0,0,1,95616,0.514,9307,118,4.115,2828
4894,117024,24,4876,A,monthly,137,1340.10219,864.189781,475.9124088,0,0,4.189781022,0,0,0,0.094890511,24000,0,0,0,208,1335.912409,860,475.9124088,9,53194,M,64,64,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
4907,98832,48,2059,C,monthly,696,1114.425287,576.7270115,537.6982759,101.8448276,8.872126437,4.70545977,0.409482759,0,0,0.254310345,22911,3938,325,15,140,998.5933908,572.0215517,426.5718391,98,27184,F,29,29,1,0,0,0,95907,0.591,8388,87,2.67,1663
4937,143904,24,5996,A,monthly,518,2467.196911,1270.596525,1196.600386,82.996139,0,6.341698842,0.434362934,0,0,0.268339768,40184,2687,0,15,321,2377.42471,1264.254826,1113.169884,91,38336,M,48,48,1,0,0,0,107870,0.58,8754,137,4.055,3836
4948,359760,60,5996,C,monthly,475,816.7452632,450.4336842,366.3115789,39.66315789,0,2.029473684,0.126315789,0,0,0.101052632,12325,4710,0,15,55,774.9263158,448.4042105,326.5221053,32,39959,M,20,20,1,0,0,0,161854,0.763,9425,125,2.1,3988
4949,289920,48,6040,C,monthly,320,2335.340625,1252.91875,1082.421875,0,0,5.95625,0.234375,0,0,0.140625,23715,0,0,15,180,2329.15,1246.9625,1082.1875,31,54561,F,55,55,1,0,1,0,133777,0.847,8705,116,6.655,4754.5
4969,150180,60,2503,C,weekly,199,1157.025126,777.5829146,379.4422111,41.75376884,0,2.964824121,0,0,0,0.08040201,43309,8309,0,0,284,1112.306533,774.6180905,337.6884422,12,79230,M,62,62,1,0,0,0,110643,0.519,8441,115,3.94,2065.5
4981,179328,48,3736,C,monthly,311,1494.099678,805.0482315,689.0514469,95.11254019,0,4.652733119,0.241157556,0,0,0.167202572,26285,4930,0,15,178,1394.093248,800.3954984,593.6977492,32,36075,M,26,26,1,0,0,0,387570,1,9897,140,1.78,18708.5
4994,258444,36,7179,C,weekly,205,677.5219512,470.204878,207.3170732,0,0,5.268292683,0,0,0,0.07804878,11500,0,0,0,206,672.2536585,464.9365854,207.3170732,11,53892,M,33,33,1,0,0,0,1204953,1,12541,167,0.315,92392
4995,128988,36,3583,D,weekly,551,1125.480944,571.5263158,553.9546279,0,0,4.727767695,0.54446461,0,0.001814882,0.148820327,35130,0,0,30,95,1120.208711,566.7985481,553.4101633,53,9710,M,60,60,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
4999,165168,36,4588,C,monthly,461,1864.642082,960.1496746,904.4924078,167.6963124,0,3.978308026,0.32537961,0,0,0.210412148,31670,7028,0,15,113,1692.642082,956.1713666,736.4707158,62,25660,F,41,38.5,2,1,0,0,1204953,1,12541,167,0.315,92392
5001,110112,24,4588,A,monthly,330,4282.572727,2303.187879,1979.384848,168.9454545,0,8.154545455,0.318181818,0,0,0.248484848,113707,9292,0,15,300,4105.154545,2295.033333,1810.121212,59,106858,M,36,36,1,0,0,0,107911,0.509,8240,99,3.03,1876.5
5033,11400,12,950,A,monthly,357,525.0364146,301.4761905,223.5602241,40.78431373,49.21008403,3.358543417,0.294117647,0,0,0.215686275,7685,1820,2196,15,119,431.3893557,298.1176471,133.2717087,43,27820,F,19,19,1,0,0,0,387570,1,9897,140,1.78,18708.5
5066,61656,24,2569,B,weekly,167,1150.275449,753.8682635,396.4071856,0,0,2.850299401,0,0,0,0.071856287,13800,0,0,0,241,1147.42515,751.0179641,396.4071856,9,59696,F,46,46,1,0,0,0,53921,0.413,8598,123,2.98,1736
5072,317520,60,5292,C,monthly,303,1634.405941,881.0264026,753.379538,30.74257426,21.08910891,7.600660066,0.297029703,0,0,0.240924092,36857,1863,1065,15,231,1574.676568,873.4257426,701.2508251,46,38679,F,31,31,1,0,0,0,77963,0.515,8546,126,3.46,2880
5118,53232,48,1109,C,monthly,638,642.9137931,349.362069,293.5517241,82.46865204,0,4.214733542,0.39968652,0,0,0.235109718,4956,3095,0,15,140,555.830721,345.1473354,210.6833856,95,35627,M,35,35,1,0,0,0,226122,0.626,8994,110,4.295,9440
5120,323472,48,6739,A,monthly,415,1706.163855,936.4289157,769.7349398,36.24096386,0,4.074698795,0.21686747,0,0,0.137349398,55723,3008,0,15,230,1665.631325,932.3542169,733.2771084,37,72386,F,59,59,1,1,0,0,1204953,1,12541,167,0.315,92392
5126,20352,48,424,C,monthly,283,612.2614841,343.7279152,268.5335689,74.34628975,0,4.293286219,0.265017668,0,0,0.169611307,19543,4208,0,15,144,533.3568905,339.434629,193.9222615,29,21282,F,51,49,2,0,0,0,109164,0.636,8757,96,3.625,2341.5
